"ticket_no","name","ticket_title","description_plain","comments","solution"
T014541,,FW: Auto Alert of Overtime & Continue working more than 10 Days-Need to Start again at Baddi location,"As discussed, please find below the recipients of auto alert mail as under:- Nature of Report Alert mail to Copy to Overtime Department Reporting Manager Department HOD, Plant Head, HR Head, AGM HR, AM HR Continue Working more than 10 Days Department Reporting Manager Department HOD, Plant Head, HR Head, AGM HR, AM HR The detailed reporting structure to be mapped for auto-alert mail is attached for your action please. Regards Pradeep Verma From: Bharat Thummar/ITD/CRP/Torrent <BharatThummar@TorrentPharma.com> Sent: Tuesday, August 13, 2024 13:07 To: Suresh Patra <suresh@spectra-vision.com>; support@spectra-vision.com Cc: Bhagwan Goswami/HRD/Baddi/Torrent <BhagwanGoswami@TorrentPharma.com>; Parveen Sharma/HRD/Baddi/Torrent <ParveenSharma@TorrentPharma.com>; Pradeep Verma/HRD/Baddi/Torrent <PradeepVerma@TorrentPharma.com> Subject: RE: Auto Alert of Overtime & Continue working more than 10 Days-Need to Start again at Baddi location Please do the needful. Bharatkumar Thummar Manager | ITD | Corporate Office M: +91-7069000226, T: 91-79-26599000, 91-79-26582100, Ext: 9226 Torrent House | Off. Ashram Road, | Ahmedabad - 380009 | www.torrentpharma.com From: Pradeep Verma/HRD/Baddi/Torrent <PradeepVerma@TorrentPharma.com> Sent: 13 August 2024 13:01 To: Bharat Thummar/ITD/CRP/Torrent <BharatThummar@TorrentPharma.com> Cc: Bhagwan Goswami/HRD/Baddi/Torrent <BhagwanGoswami@TorrentPharma.com>; Parveen Sharma/HRD/Baddi/Torrent <ParveenSharma@TorrentPharma.com> Subject: Auto Alert of Overtime & Continue working more than 10 Days-Need to Start again at Baddi location As discussed, over Team Meats, We need to re-start Auto Alert mail of Overtime & Continue working more than 10 Days without Woff. We had this auto alert system earlier also but was discontinued during COVID. (Mails attached for your reference) Please speak to Parveen Sharma, if more details are required and do the needful. Regards Pradeep Verma",We have scheduled the schedule as per the report guided and informed client to check once and if any changes required let us know,We have scheduled the schedule as per the report guided and informed client to check once and if any changes required let us know
T014542,BioScribe 3S,BioScribe device not working,BioScribe device not working,Sending RMA Link,Device already come to service station.
T014542,BioScribe 3S,BioScribe device not working,BioScribe device not working,Client will fill RMA form,Device already come to service station.
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,We will connect shortly.,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,We will connect shortly.,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,User is not reachable.,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,User will contact with their local IT team and then connect us.,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,Concern person is not aware about the issue .,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,Concern person is not aware about the issue .,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,"We called the user, and they provided the contact details(8423260957 Vikash) of the concerned person. However, due to a holiday today, we will connect tomorrow at their convenience.","We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,"Due to a holiday today, we will connect tomorrow at their convenience.","We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,We  called concern person and understood the issue and we will connect at 3:30 PM.,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,We  called concern person and understood the issue and we will connect at 3:30 PM.,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014543,iApp,Biometric Device issue at Gandhinagar,Biometric device ping is working fine but it's not showing in the boot loader,"We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update.","We have made multiple follow-ups to resolve the issue but have not received any response from the client. Therefore, we are closing this ticket for now and will open a new one once we receive an update."
T014544,iApp, Coff Date not show,employee have the Coff balance in balance sheet. But Coff Tagged date is not show in system while applying the leave,We will connect shortly.,"We conducted a remote session with the user and found that while the COFF balance is displayed for one employee, it is not reflecting when applying for leave. We investigated and discovered that the employee had transferred locations in 2019, and a manual COFF entry was provided at that time, which is causing this issue."
T014544,iApp, Coff Date not show,employee have the Coff balance in balance sheet. But Coff Tagged date is not show in system while applying the leave,We will connect shortly.,"We conducted a remote session with the user and found that while the COFF balance is displayed for one employee, it is not reflecting when applying for leave. We investigated and discovered that the employee had transferred locations in 2019, and a manual COFF entry was provided at that time, which is causing this issue."
T014544,iApp, Coff Date not show,employee have the Coff balance in balance sheet. But Coff Tagged date is not show in system while applying the leave,Client is having holiday so they will connect on Tuesday.,"We conducted a remote session with the user and found that while the COFF balance is displayed for one employee, it is not reflecting when applying for leave. We investigated and discovered that the employee had transferred locations in 2019, and a manual COFF entry was provided at that time, which is causing this issue."
T014544,iApp, Coff Date not show,employee have the Coff balance in balance sheet. But Coff Tagged date is not show in system while applying the leave,Client is having holiday so they will connect on Tuesday.,"We conducted a remote session with the user and found that while the COFF balance is displayed for one employee, it is not reflecting when applying for leave. We investigated and discovered that the employee had transferred locations in 2019, and a manual COFF entry was provided at that time, which is causing this issue."
T014544,iApp, Coff Date not show,employee have the Coff balance in balance sheet. But Coff Tagged date is not show in system while applying the leave,"We conducted a remote session with the user and found that while the COFF balance is displayed for one employee, it is not reflecting when applying for leave. We investigated and discovered that the employee had transferred locations in 2019, and a manual COFF entry was provided at that time, which is causing this issue.","We conducted a remote session with the user and found that while the COFF balance is displayed for one employee, it is not reflecting when applying for leave. We investigated and discovered that the employee had transferred locations in 2019, and a manual COFF entry was provided at that time, which is causing this issue."
