"ticket_no","name","ticket_title","description_plain","comments","solution"
T008594,iApp,TKT025839,"As per below screen short, below employees have applied leave encashment applications. Please note that we have not received any notification against these applications. Also, same issue happens when employees apply maternity leave or paternity leave and reporting manager approves his/her application, after that its goes to HR approval – In such cases also, HR /admin login do not get any notification. GURGAON 48458 Sanjay Chauhan PL - Privilege Leave 16/04/2024 16/04/2024 27 Pending Urgent require of funds. Pending At Hr/Admin 16/04/2024 12:57 Urgent require of funds",Pending From Product Team,"We don't have any provision to notify HR., encase manager is not getting notification, verify with notification logs and sanctioning rule"
T008594,iApp,TKT025839,"As per below screen short, below employees have applied leave encashment applications. Please note that we have not received any notification against these applications. Also, same issue happens when employees apply maternity leave or paternity leave and reporting manager approves his/her application, after that its goes to HR approval – In such cases also, HR /admin login do not get any notification. GURGAON 48458 Sanjay Chauhan PL - Privilege Leave 16/04/2024 16/04/2024 27 Pending Urgent require of funds. Pending At Hr/Admin 16/04/2024 12:57 Urgent require of funds","We don't have any provision to notify HR., encase manager is not getting notification, verify with notification logs and sanctioning rule","We don't have any provision to notify HR., encase manager is not getting notification, verify with notification logs and sanctioning rule"
T008595,iApp,"134124 VIJAY KUMAR overtime application","134124 VIJAY KUMAR overtime application",Issue has been resolved ,Issue has been resolved 
T008596,NetXsControl Ent.,Transfer the NETXS 6.0 access software from one PC to another,Transfer the NETXS 6.0 access software from one PC to another,"As per our today discussion with MR.Arivazhagan, this concern is forwarded to the our development side.
",Netxs software open properly in the new system.
T008596,NetXsControl Ent.,Transfer the NETXS 6.0 access software from one PC to another,Transfer the NETXS 6.0 access software from one PC to another,this concern is forwarded to the our development side.,Netxs software open properly in the new system.
T008596,NetXsControl Ent.,Transfer the NETXS 6.0 access software from one PC to another,Transfer the NETXS 6.0 access software from one PC to another,"As per our today discussion with MR. Jagadesh, transfer application folder  and database in system and install sql server in new system, than after call back to me.
",Netxs software open properly in the new system.
T008596,NetXsControl Ent.,Transfer the NETXS 6.0 access software from one PC to another,Transfer the NETXS 6.0 access software from one PC to another,"transfer application folder and database in system and install sql server in new system, than after call back to me.",Netxs software open properly in the new system.
T008596,NetXsControl Ent.,Transfer the NETXS 6.0 access software from one PC to another,Transfer the NETXS 6.0 access software from one PC to another,"As per our today discussion with MR. Jagadesh, taken fresh Netxs database full backup in the old system and transfer in the new system, new setup Netxs 6.0.0.26 transer in the old system to the new system and run setup, Not possible to set sa password in ssms, Mr. jagadesh will call back after set sa password in the ssms.
",Netxs software open properly in the new system.
T008596,NetXsControl Ent.,Transfer the NETXS 6.0 access software from one PC to another,Transfer the NETXS 6.0 access software from one PC to another,Mr. jagadesh will call back after set sa password in the ssms.,Netxs software open properly in the new system.
T008596,NetXsControl Ent.,Transfer the NETXS 6.0 access software from one PC to another,Transfer the NETXS 6.0 access software from one PC to another,"As per our today discussion with MR. Jagadesh, Netxs software open properly in the new system.",Netxs software open properly in the new system.
T008597,NetXsControl Ent.,Data downloading issue.search-Noida,Data downloading issue.,"The client was facing an issue with data downloading. We took the remote from the client to check the issue, and we came to know that the synchronizer was not started, so the client was unable to see the downloaded data. We started the synchronizer, and the issue was resolved. ","The client was facing an issue with data downloading. We took the remote from the client to check the issue, and we came to know that the synchronizer was not started, so the client was unable to see the downloaded data. We started the synchronizer, and the issue was resolved. 
"
T008598,NetXsControl Ent.,Licence issue,Licence re activation issue,Suggested to rename the path file than generate the new path file. Than generate the request licence key and share with us so we can share to admin team and provide the new licence key.,We done the re activation licence key.
T008598,NetXsControl Ent.,Licence issue,Licence re activation issue,Wait for request licence key,We done the re activation licence key.
T008598,NetXsControl Ent.,Licence issue,Licence re activation issue,We done the re activation licence key.,We done the re activation licence key.
T008599,BioScribe 3S,Turnstile issue at contractor gate GHCL sutrapada,turnstile issue at contractor gate GHCL sutra pada,"We have called user and get to know that issue related details has been already sent to Yogesh.
So need to discussed issue with Yogesh.",As per discussion with Yogesh bhai client is not under AMC so we are closing thicket for now.
T008599,BioScribe 3S,Turnstile issue at contractor gate GHCL sutrapada,turnstile issue at contractor gate GHCL sutra pada,Need to discussed issue with Yogesh.,As per discussion with Yogesh bhai client is not under AMC so we are closing thicket for now.
T008599,BioScribe 3S,Turnstile issue at contractor gate GHCL sutrapada,turnstile issue at contractor gate GHCL sutra pada,As per discussion with Yogesh bhai client is not under AMC so we are closing thicket for now.,As per discussion with Yogesh bhai client is not under AMC so we are closing thicket for now.
T008600,Biot Device,New biot device installation,New biot device installation,"1. Account Creation and Password Setup: Begin by creating an account on our platform. You'll need to provide essential details such as your company name, address, and contact information. Set up a secure password to ensure the safety of your account. 2. Subscription Plan Selection and Device Setup: Choose a subscription plan that suits your needs. Ensure that the device is within Bluetooth range during the setup process to establish a stable connection. 3. Device Integration with Account: Add the newly acquired device to your account. You'll be prompted to input your Wi-Fi network's SSID and password details to enable seamless connectivity. 4. Device Configuration and Policy Setup: Personalize the device by assigning it a distinct name and configuring any necessary policies. This step ensures that the device operates according to your specific requirements and security measures. 5. Admin Details and Fingerprint Parameters: Provide administrative credentials for accessing the device settings. Configure fingerprint parameters if applicable, and add user details to establish user profiles within the system. 6. User Addition Process Guidance: Guide the client through the process of adding users to the system. This may involve assigning unique identifiers, such as fingerprints or access codes, to individual users for seamless authentication. 7. Attendance Records Checking Instructions: Instruct the client on how to access and review attendance records through the system interface. This allows for easy monitoring of employee attendance and punctuality. 8. Adding Holiday Schedules to the System: To enhance system functionality, you can add holiday schedules to ensure accurate attendance tracking. This involves inputting dates and details of holidays when regular work schedules are altered. This feature enables the system to accommodate deviations from standard working hours and ensures accurate record-keeping. By following these comprehensive steps, you can successfully set up your new device, customize it to meet your needs, and seamlessly integrate it into your operational processes.","1. Account Creation and Password Setup: Begin by creating an account on our platform. You'll need to provide essential details such as your company name, address, and contact information. Set up a secure password to ensure the safety of your account. 2. Subscription Plan Selection and Device Setup: Choose a subscription plan that suits your needs. Ensure that the device is within Bluetooth range during the setup process to establish a stable connection. 3. Device Integration with Account: Add the newly acquired device to your account. You'll be prompted to input your Wi-Fi network's SSID and password details to enable seamless connectivity. 4. Device Configuration and Policy Setup: Personalize the device by assigning it a distinct name and configuring any necessary policies. This step ensures that the device operates according to your specific requirements and security measures. 5. Admin Details and Fingerprint Parameters: Provide administrative credentials for accessing the device settings. Configure fingerprint parameters if applicable, and add user details to establish user profiles within the system. 6. User Addition Process Guidance: Guide the client through the process of adding users to the system. This may involve assigning unique identifiers, such as fingerprints or access codes, to individual users for seamless authentication. 7. Attendance Records Checking Instructions: Instruct the client on how to access and review attendance records through the system interface. This allows for easy monitoring of employee attendance and punctuality. 8. Adding Holiday Schedules to the System: To enhance system functionality, you can add holiday schedules to ensure accurate attendance tracking. This involves inputting dates and details of holidays when regular work schedules are altered. This feature enables the system to accommodate deviations from standard working hours and ensures accurate record-keeping. By following these comprehensive steps, you can successfully set up your new device, customize it to meet your needs, and seamlessly integrate it into your operational processes."
T008601,iApp,Going to Access control>>workflow>>Exception option>>Edit  software is automatically log out,Going to Access control>>workflow>>Exception option>>Edit software is automatically log out,"As per our today discussion with MR.Arivazhagan, this concern is forwarded to the our development side.
","Mr. Prakash conversation with Arivu M , We had remote session and issue has been resolved and duly verified."
T008601,iApp,Going to Access control>>workflow>>Exception option>>Edit  software is automatically log out,Going to Access control>>workflow>>Exception option>>Edit software is automatically log out,this concern is forwarded to the our development side.,"Mr. Prakash conversation with Arivu M , We had remote session and issue has been resolved and duly verified."
